Question ID,Fold,Answer,Category,Text
758084550,test,nucleus,Science:Biology,"2. ""Exclusion zones"" inside of this structure are maintained by the mammalian protein Tpr. Transport of molecules greater than 60 kilodaltons into this structure relies on liquid–liquid phase separation facilitated by intrinsically disordered FG-Nups. This structure contains RCC1, which is a bound GEF that maintains a gradient of high Ran-GTP concentration inside this structure. This organelle's (*) eight-fold-symmetric openings contain cytoplasmic filaments and namesake “baskets.” Traffic into and out of this organelle is mediated by importins and exportins. This organelle's ""pore complexes"" facilitate transport through its double-bilayer ""envelope."" For 10 points, name this primary storage center of the cell's DNA. ANSWER: nucleus [or nuclei] <David Bass, Science - Biology> ~29614~ <Editor: David Bass>"
937909243,test,Royal Navy,History:American,"3. Six months after the end of the Civil War, a member of this organization named R. N. Paynter received James Waddell's surrender of the final Confederate combatants. Members of this organization hosted a dinner where the release of Dr. William Beanes was negotiated. In an 1807 affair, this organization seized four of its ex-members from James Barron as part of a practice that (*) Jay's Treaty had failed to end. A cartoon turtle named ""Ograbme"" mocked an act that was passed to counter this organization's use of impressment. This force's bombardment of Fort McHenry inspired Francis Scott Key to write ""The Star-Spangled Banner."" For 10 points, name this military force that opposed US warships during the War of 1812. ANSWER: Royal Navy [or RN; or British Navy; or navy of the United Kingdom; prompt on English Navy or navy; prompt on British military; reject ""army""] <Cooper Roh, History - American - Pre-1865> ~29675~ <Editor: Noah Sheidlower>"
1144729408,test,Shirley Jackson,Literature:American,"4. In a novel by this author, a girl promises to carry a woman off to the moon on a winged horse. That girl chooses ""melody Gloucester pegasus"" as magic words and is followed with the chant ""would you like a cup of tea?” in a novel by this author. Uncle Julian dies when villagers burn the home of Constance and Merricat Blackwood, years after Merricat poisoned their parents, in a novel by this author. This author wrote a story in which (*) Old Man Warner disparages a “pack of crazy fools” and says “[one event] in June, corn be heavy soon.” In that story by this author of We Have Always Lived in the Castle, Tessie Hutchinson cries ""It isn't fair, it isn't right"" while being stoned to death. For 10 points, name this author of “The Lottery.” ANSWER: Shirley Jackson [or Shirley Hardie Jackson] <Jaimie Carlson, Literature - American - Short Fiction> ~30534~ <Editor: Jaimie Carlson>"
3744212272,test,Greek,RMP:Buddhism,"5. A purported dialogue between a king of this ethnicity and the monk Nagasena that analogizes the five parts of the self to a chariot is collected in the Theravada Buddhist ""Questions of Milinda."" Eight percent of the inscriptions in Buddhist caves in India represent donors of this ethnicity called ""Yavanas."" A historical text describes how a king of this ethnicity was outwitted by 10 Indian ascetics called ""naked wise men"" or (*) gymnosophists. Thomas McEvilley argued that Buddhism influenced Pyrrho, a thinker of this ethnicity, to found his namesake school of skepticism. For 10 points, name this Mediterranean ethnicity whose contacts with Buddhism were facilitated by the Indian conquests of Alexander the Great. ANSWER: Greek [or Hellene or Hellenic; accept Indo-Greek; accept Macedonian] <Weijia Cheng, RMP - Buddhism> ~20451~ <Editor: Sinecio Morales>"
1080306376,test,glass,"History:Cross,_Historiography,_and_Miscellaneous","6. Jena's monopoly on manufacturing the ""precision"" form of this good caused a so-called famine in Britain during World War I that ended with a deal for rubber. Pliny the Elder related how Phoenician sailors accidentally discovered how to make this good when cooking on blocks of natron. George Ravenscroft developed a method to turn coal into the ""flint"" version of this good. A museum about the history of this good is located in the company town of (*) Corning, New York. People who made this good were confined to the island of Murano in medieval Venice. For the 1851 Great Exhibition, cast iron and plates of this good were used to build the Crystal Palace. For 10 points, name this material essential in making windows. ANSWER: glass [accept plate glass or precision glass or flint glass or crystal glass or lead glass or optical glass; accept lenses; prompt on crystal until read] <Michael Bentley, History - Cross, Historiography, and Miscellaneous> ~27721~ <Editor: Michael Bentley>"
1912142633,test,Tess of the D'Urbervilles: A Pure Woman Faithfully Presented,Literature:British,"7. A woman in this book is reminded of a Confirmation ceremony when a blind woman recognizes her chickens by touch. While delivering beehives, a man in this novel says that humans live ""on a blighted star"" after a mail-cart gores the horse Prince. The narrator concludes ""It was to be"" after asking whether God was distracted or asleep at the end of this novel's first part. A vicar in this novel relents to allow the baby (*) Sorrow to be buried in a churchyard even though he wasn’t formally baptized. This novel's protagonist marries the preacher's son Angel Clare, and is arrested at Stonehenge for stabbing her rapist Alec. For 10 points, name this Thomas Hardy novel named for a milkmaid from an ancient family. ANSWER: Tess of the D'Urbervilles: A Pure Woman Faithfully Presented <Jaimie Carlson, Literature - British - Long Fiction> ~30502~ <Editor: Jaimie Carlson>"
1119006432,test,permutation,Science:Math_and_Computer_Science,"8. The number of fixed points under this operation co-determines a corresponding rencontres (""ruhn-CON-truh"") number. This operation is described in the subscript of the Levi-Civita (""LEV-ee chih-VEE-tuh"") symbol. This operation's order equals the least common multiple of the lengths of its cycles. This operation has a sign of one if it is equivalent to an even number of transpositions. This operation is an automorphism because it involves (*) bijecting a set onto itself. One in every e ways of performing this operation yields a derangement. Symmetric groups consist of n-factorial ways to perform this operation on n objects. For 10 points, name this operation that yields an ordered rearrangement of a set, contrasted with combination. ANSWER: permutation [prompt on bijection or automorphism until read] <Abhinav Rachakonda, Science - Math and Computer Science> ~29578~ <Editor: David Bass>"
1131240306,test,The Analects,RMP:Philosophy,"9. Bryan van Norden questions the authenticity of a part of this book that claims ""loyalty and reciprocity"" are all that matter. This book condemns licentious musicians and declares that both music and reverence stem from goodness. In this book, the ""small man"" is contrasted with the humane ""gentleman."" This book originated the argument that disorder arises when things are not given appropriate (*) names. This book prescribes a less demanding analog of the ""Golden Rule"" often called the ""Silver Rule."" ""Ruler-subject,"" ""elder and younger brother,"" and ""father-son"" are among the five ""cardinal relationships"" discussed in this book that are governed by filial piety. For 10 points, what book collects the sayings of Confucius? ANSWER: The Analects [or Lúnyǔ] <Forrest Weintraub, RMP - Philosophy> ~30148~ <Editor: Aum Mundhe>"
1911349540,test,bassoon,Fine_Arts:Music,"10. A solo for this instrument beginning ""long B-flat, D-flat, C-flat - E-flat, B-flat"" opens a ballet suite's slow movement, which precedes a B major finale in 7/4 time. The melody [read slowly:] ""long C, grace notes B - C, B, G, E, up to B, long A"" begins a solo for this instrument based on a Lithuanian folk song, which is notated in tenor clef. This instrument's solo puts Koschei's court to sleep at the start of a ballet's (*) berceuse (""bair-SOOZ""). A solo in this instrument's highest register opens the orchestral prelude to ""The Adoration of the Earth,"" which is followed by a scene whose irregular stomping was controversial at its 1913 premiere. For 10 points, Stravinsky's Rite of Spring begins with a solo for what low double-reed woodwind? ANSWER: bassoon <Forrest Weintraub, Fine Arts - Music - 1900 to 1970> ~29692~ <Editor: Forrest Weintraub>"
1179911863,test,Gilgamesh,RMP:World_Mythology,"11. This figure names a ""cycle"" described by Alhena Gadotti that begins with a text often abbreviated ""GEN."" Samuel Kramer translated a text titled for this figure's death that repeatedly calls him the ""lord of Kullab."" While in a bar, this figure is told how to cross the sea by Siduri. This figure names a text whose incipit either claims he ""saw the deep"" or (*) ""surpass[es] all other kings."" An ax falls from the sky in one of this figure's dreams that his mother, Ninsun, claims foretells the arrival of a companion. An early poem describing this figure's battle in the Cedar Forest is titled for him and Humbaba. For 10 points, name this king of Uruk who travels with Enkidu in a Sumerian epic named for him. ANSWER: Gilgamesh [or Bilgames; accept Epic of Gilgamesh] <Sinecio Morales, RMP - World Mythology> ~30609~ <Editor: Sinecio Morales>"
794478237,test,spin angular momentum,Science:Chemistry,"12. The number of distinct values of this quantity appears in the superscript of term symbols. This quantity changes in phosphorescence, but not fluorescence, in an example of intersystem crossing. Antisymmetric wavefunctions are often written as Slater determinants of constructs named for this quantity. This quantity and one symbolized L interact in the Russell-Saunders scheme of a ""coupling"" named for this quantity and (*) ""orbit."" The multiplicity of this quantity is maximized when filling orbitals using Hund's rule. Due to the Pauli exclusion principle, this quantity must be paired for the two electrons in the same orbital. For 10 points, name this quantity that, for an electron, is symbolized with an up or down arrow. ANSWER: spin angular momentum [accept spin multiplicity; accept spin orbitals; accept spin-orbit coupling; accept spin quantum number; accept multiplicity before read; prompt on intrinsic angular momentum; prompt on s; reject ""momentum""] <Geoffrey Wu, Science - Chemistry> ~30854~ <Editor: June Yin>"
1394142338,test,DJ,Fine_Arts:Miscellaneous,"13. A pioneer of this profession used his mom's iron to fashion the first slipmat, a felt object that helps in the technique of matching. The high torque of the Technics SL-1200 helps people with this job avoid overshooting. At a back-to-school party in a rec room in the Bronx in 1973, one man in this profession pioneered the technique of preparing another (*) break on a second LP. These people use tools with long switches for crossfading and cueing. Members of this profession may prepare for a transition by listening to headphones with one ear while hearing speakers with the other. For 10 points, name this profession of Grandmaster Flash, who might scratch a turntable while providing a beat for a rapper. ANSWER: DJ [or disc jockey; prompt on producer or record producer or music producer; prompt on musician or rapper or hip-hop artist] <Michael Bentley, Fine Arts - Miscellaneous> ~27350~ <Editor: Ganon Evans>"
2938499757,test,Mossad,History:World,"14. This organization sent two letter bombs twenty years apart to Alois Brunner but failed to kill him both times. This organization targeted scientists working at ""Factory 333"" in Operation Damocles. While working for this organization, Peter Malkin was taught to say the words ""un momentito, señor,"" for a mission that staked out a house on Garibaldi Street occupied by the so-called Ricardo Klement. (*) Simon Wiesenthal briefly worked for and often tipped information to this organization. This organization led several missions to capture criminals who fled to South America, including a 1960 initiative in Buenos Aires that captured Adolf Eichmann. For 10 points, name this Israeli foreign intelligence agency. ANSWER: Mossad [or al-Mōsād; accept Institute for Intelligence and Special Operations; accept HaMossad leModiʿin uleTafkidim Meyuḥadim] <Rohan Kher, History - World - Middle Eastern> ~29657~ <Editor: Noah Sheidlower>"
1152856317,test,"Voltaire (""vole-TAIR"") (The first line is about ""Poem on the Lisbon Disaster."")",Literature:European,"15. Anthony Hecht translated a poem in which this author asks ""would you thus limit God?"" and addresses ""Woeful mankind, born to a woeful earth!"" 73 anti-religious articles in alphabetical order form the ""portable"" first edition of this author's Philosophical Dictionary. After an attack on a castle in a novella by this author, a Bulgarian captain captures a woman whom he later sells to (*) Don Issachar (""ISS-uh-kar""). In that novella by this author, the Oreillons (""OH-ray-ons"") release a protagonist who later finds jewels and gold on the ground in El Dorado. Cacambo tracks down Cunégonde (""koo-nay-GOND"") in a novella by this author in which the ""best of all possible worlds"" is described by Dr. Pangloss. For 10 points, name this author of Candide (""con-DEED""). ANSWER: Voltaire (""vole-TAIR"") [or François-Marie Arouet] (The first line is about ""Poem on the Lisbon Disaster."") <Ridge Ren, Literature - European - Other> ~21146~ <Editor: Joseph Krol>"
2025089439,test,tapestries,Fine_Arts:Painting,"16. Two sets of artworks in this medium on the lives of Abraham and Cyrus the Great are found in a namesake room of the Isabella Stewart Gardner Museum. An ""AE"" monogram appears in several artworks in this medium at the Met Cloisters, one of which depicts a ""love chain"" attached to a pomegranate tree. An artwork named after this medium depicts a club-wielding man who ""gives strength to the boys"" and may have been its commissioner, (*) Bishop Odo. A Flemish series titled The Hunt of the Unicorn is in this medium, which also names an artwork in which Halley's Comet appears above the coronation of Harold Godwinson. For 10 points, name this medium that popularly titles an embroidered depiction of the Norman Conquest in Bayeux (“BYE-yoo”). ANSWER: tapestries [or tapestry; accept Bayeux Tapestry or The Unicorn Tapestries or Tapestry Room; prompt on embroidery or textiles or fabric or cloth] <Steven Yuan, Fine Arts - Painting - European to 1600> ~30606~ <Editor: Ganon Evans>"
2846775438,test,haiku,Literature:World_and_Miscellaneous,"17. One of these works that was written after the death of the author's daughter describes a ""dewdrop world."" A phrase declaring how “spring is passing” in one of these works is used by the author alongside an analogy of the birds and the fishes to describe the sadness of eternal parting with friends. One type of these works found in the collection The Spring of My Life uses a class of words associated with (*) seasons. One travelogue contains a work of this type that describes a thatched hut changing ownership to become a doll's house. A celebrated one of these works describes a frog leaping into an old pond. For 10 points, name these works created by Kobayashi Issa and Matsuo Basho in a traditional 5-7-5 pattern. ANSWER: haiku [accept haikus by Kobayashi Issa or Matsuo Basho; prompt on haibun; prompt on poem] <Jim Fan, Literature - World and Miscellaneous> ~31038~ <Editor: Jim Fan>"
302409055,test,depression,Social_Science:Psychology,"18. An approach first developed to treat this disorder uses collaborative empiricism. Maria Kovacs developed an assessment for this disorder in children, which is also measured by PHQ-9. An inventory first proposed for diagnosing this disorder assesses beliefs about the world, the future, and the self and was developed by (*) Aaron T. Beck. Sexual dysfunction and emotional blunting are side effects associated with a class of drugs that treat this disorder by limiting the reuptake of a certain neurotransmitter. Cognitive behavioral therapy was first developed to treat this disorder. SSRIs, such as Prozac, are drugs used to treat this condition. For 10 points, name this mental disorder whose symptoms include low mood. ANSWER: depression [or major depressive disorder; or MDD; or clinical depression] <Michael Bentley, Social Science - Psychology> ~30099~ <Editor: Joseph Chambers>"
981177185,test,Adolf Hitler,History:European,"19. This leader sought to unify his country's churches by espousing a non-denominational movement called Positive Christianity. This leader, whose policies were condemned in the Christmas address, is likely the ""mad prophet"" described in a work written ""with burning anxiety."" At Barmen, a declaration rejecting this leader's influence was issued by the Confessing Church. A 1999 book pejoratively labeled (*) Pius XII as this leader's Pope. A pastor wrote about the rise of this leader in his poem ""First they came…"" Following the 20 July plot, this leader hanged theologian Dietrich Bonhoeffer, an opponent of his euthanasia program. For 10 points, name this dictator who incarcerated priests at Dachau during the Holocaust. ANSWER: Adolf Hitler (The second line refers to Pius XI's encyclical Mit brennender Sorge. ""First they came…"" is by Martin Niemöller.) <Cooper Roh, History - European - 1900+> ~29708~ <Editor: Noah Sheidlower>"
4009687356,test,pressure,Science:Physics,"20. Plasma beta is a ratio of two analogs of this quantity, one of which equals B-squared over two-mu-nought. This quantity is recorded in the lower three diagonal elements of the stress–energy tensor. This quantity ceases to decrease when a system reaches choked flow, which is a breakdown of its decrease with cross-sectional area in the Venturi effect. A transducer measures the difference of two forms of this quantity to calculate flow speed in a (*) Pitot (""PEE-toh"") tube. A ""stagnation"" form of this quantity equals the sum of its ""static"" and ""dynamic"" forms. The sum of three forms of this quantity, including one written ""rho-g-h,"" is constant via Bernoulli's principle. For 10 points, name this quantity measured in bars or pascals. ANSWER: pressure [or fluid pressure; accept plasma pressure or magnetic pressure; prompt on P; prompt on energy density or normal stress] <Lalit Maharjan, Science - Physics> ~29658~ <Editor: David Bass>"
3641829840,test,hydrothermal vents,Geography:World,"21. In 2019, the ""scaly-foot"" Chrysomallon squamiferum became the first species from one of these habitats to be added to the IUCN Red List. In 1996, the 60-meter-tall ""Godzilla"" structure at one of these habitats near Oregon collapsed. One species that congregates in these habitats has hair-like extensions of their shells where colonies of chemosynthetic bacteria live, and is commonly described by the adjective (*) ""yeti."" The Knorr discovered the first of these habitats in 1977 about 250 miles northeast of the Galápagos. In 1979, researchers from Scripps found the first of these habitats powered by a Black Smoker while using ALVIN. For 10 points, name these deepwater habitats that can get as hot as 700 degrees Fahrenheit. ANSWER: hydrothermal vents [or geothermal vent; accept Black Smokers or White Smokers until ""Black Smokers"" is read; prompt on underwater or deepwater or deep ocean] <Michael Bentley, Geography - World> ~30165~ <Editor: Michael Bentley> NSC 2025 - Round 06 - Bonuses"
3965511063,test,polyglot,History:European,"1. Description acceptable. To dispel rumors that he was Calvinist, Christophe Plantin produced a Bible with this unique property. For 10 points each: [10h] Name this property first possessed by the Complutensian Bible, drawing from the Vulgate and the Septuagint. ANSWER: polyglot [or diglot; accept descriptions like multiple languages side by side; accept having both Hebrew and Latin translations; accept having both Greek and Latin translations] [10e] Plantin produced his polyglot Bible to prove his loyalty to this king, who sent the Spanish Armada. ANSWER: Philip II [or Felipe II; or Philip the Prudent; or Felipe el Prudente; prompt on Philip or Felipe] [10m] Plantin's Bible is alternatively named for this city, which was sacked in 1576 by soldiers who weren't paid by Philip II. The Spanish later besieged this city in 1585 during the Eighty Years' War. ANSWER: Antwerp [or Antwerpen or Anvers] <Abhinav Rachakonda, History - European - 1500-1900> ~25309~ <Editor: Noah Sheidlower>"
2699455976,test,cannibalism (The satire is Jonathan Swift's A Modest Proposal.),Literature:World_and_Miscellaneous,"2. A manifesto titled for this practice created the pun ""Tupi or not Tupi, that is the question."" For 10 points each: [10m] Name this practice that titles that Oswald de Andrade (""jee uhn-DRAH-jee"") manifesto. A satire suggests this practice as a way of ""lessening the number of Papists"" and making certain people ""beneficial to the public."" ANSWER: cannibalism [accept anthropophagy; accept the Anthropophagic Manifesto or the Cannibalist Manifesto or the Manifesto Antropófago; accept any answer describing eating children or babies; prompt on eating] (The satire is Jonathan Swift's A Modest Proposal.) [10h] Augusto de Campos was inspired by the Cannibalist Manifesto and founded a branch of a poetry movement named for this substance. That poetry movement most notably creates “shaped” poems. ANSWER: concrete [or concreta; accept concrete poetry] [10e] Both Oswald de Andrade and Augusto de Campos were from this South American country where authors wrote in Portuguese. ANSWER: Brazil [or Federative Republic of Brazil or República Federativa do Brasil] <Kevin Wang, Literature - World and Miscellaneous> ~24821~ <Editor: Jim Fan>"
1790556599,test,Norns,RMP:World_Mythology,"3. In the Völuspá, a völva states that these three figures engraved their names on a wooden tablet. For 10 points each: [10m] Name this group made up of Urðr (""URR-thur""), Verðandi (""VER-thun-dee""), and Skuld, three goddesses who weave the threads of fate. ANSWER: Norns [or Nornir] [10e] The Norns also ensure the health of this object. To gain knowledge of the runes, Odin hung himself from this world tree for nine days and nine nights. ANSWER: Yggdrasil [accept Hoddmímis holt or Mímameiðr] [10h] The third of the Norns, Skuld, is described as holding one of these objects that represents another role. Two members of a group sometimes named in English for these objects, Göndul and Skögul, are sent to choose who should join Odin as einherjar (""ayn-HAIR-yahr"") in the Hákonarmál. ANSWER: shields [accept shieldmaidens or shield-goddesses; prompt on valkyries by asking ""what object are they alternatively named for?""] <Sinecio Morales, RMP - World Mythology> ~25555~ <Editor: Sinecio Morales>"
2779869447,test,Venus de Milo,Fine_Arts:Sculpture,"4. Answer the following about art in the films of the late David Lynch, for 10 points each. [10e] On Twin Peaks, the hallway of the ""red room"" contains this ancient Greek sculpture of a love goddess lacking both her arms. ANSWER: Venus de Milo [or Aphrodite of Melos] [10m] Also on Twin Peaks, the imagery of Laura Palmer's body may have been inspired by this artist's early work ""Wrapped Woman."" This artist hung orange nylon from hundreds of gates in Central Park with his partner Jeanne-Claude. ANSWER: Christo [or Christo Vladimirov Javacheff] [10h] Several Lynch sets were inspired by abandoned textile factories in this country, the implied setting of Inland Empire. A sculptor from this country used burlap to create headless sculptures, recreated in the installation Agora. ANSWER: Poland [or Republic of Poland or Rzeczpospolita Polska] (The unmentioned artist is Magdalena Abakanowicz.) <Ganon Evans, Fine Arts - Sculpture> ~25545~ <Editor: Ganon Evans>"
3330178972,test,TeV,Science:Physics,"5. The DZero and CDF experiments analyzed data from a device named for this unit. For 10 points each: [10h] Name this unit, 13.6 of which can be reached by collision energies in the LHC. This unit is the approximate rest mass energy of eight Higgs bosons or six top quarks. ANSWER: TeV [or tera·electron·volt; accept equivalents like one trillion electron volts or 10-to-the-12 eV; reject ""electronvolt"" or ""eV""; prompt on Tevatron] [10m] Despite the nine TeV energy of the sphaleron, the LHC cannot sufficiently concentrate energy to observe sphalerons converting these particles into antileptons. These hadrons consist of odd numbers of quarks. ANSWER: baryons [10e] Sphalerons require such high energy concentration because their length scale is one percent of these baryons’ length scale. These particles contribute positive charge to atomic nuclei. ANSWER: protons [prompt on p] <David Bass, Science - Physics> ~25552~ <Editor: David Bass>"
2679196288,test,advertising,Social_Science:Economics,"6. Michael Spence's cost-minimizing model concludes that this activity contributes to economies of scale. For 10 points each: [10e] Name this economic activity that may promote welfare by reducing search costs. This activity, a component of marketing, is done to increase the demand for a product and may use commercials. ANSWER: advertising [or ads or advertisement; prompt on promotion] [10m] In saturated markets, advertising may operate as this type of cost unrelated to the level of output. These costs often form a barrier to entry. ANSWER: fixed costs [10h] Advertising may mitigate or exacerbate this economic situation whose extreme form is a monopoly of knowledge. George Akerlof discussed how this situation leads to adverse selection. ANSWER: asymmetric information [accept information asymmetry] <Joseph Chambers, Social Science - Economics> ~26173~ <Editor: Joseph Chambers>"
1182220919,test,chromatography,Science:Chemistry,"7. Historian John Livengood argued against the prevailing wisdom that Richard Willstätter prevented the widespread adoption of this technique until the 1930s. For 10 points each: [10e] Name this technique invented by Mikhail Tsvet, in which the mobile phase separates into components as it passes through a stationary phase. ANSWER: chromatography [accept column chromatography] (""Tsvet"" is the Russian word for ""color,"" which is sometimes cited as an example of nominative determinism.) [10h] Livengood cites a debate between Tsvet and Leon Marchlewski to argue that chromatography was initially unpopular because it didn't employ this then-ubiquitous process, whose products are separated from the mother liquor. ANSWER: crystallization [or recrystallization; or recrystallizing] [10m] Tsvet developed chromatography to extract this biomolecule whose porphyrin (""POR-fur-in"") ring contains a central magnesium atom. ANSWER: chlorophyll [accept chlorophyll a or chlorophyll b] <Forrest Weintraub, Science - Chemistry> ~25529~ <Editor: June Yin>"
3138582143,test,jumping,Fine_Arts:Photography,"8. A 1959 book by Philippe Halsman is titled for this action, which he encouraged people like Grace Kelly to do in portrait photos so that the ""real person"" appeared. For 10 points each: [10m] Name this physical action performed by a man near an overturned ladder in a puddle in an Henri Cartier-Bresson photo. ANSWER: jumping [accept synonyms such as leaping or bouncing or hopping or springing; accept being in the air; prompt on falling] [10h] The Jump Book features a snapshot of this curator of the Family of Man photo exhibition. A 1904 picture by this artist depicts moonlight faintly glowing through a line of trees and onto a body of water. ANSWER: Edward Steichen [or Edward Jean Steichen] [10e] A more pensive series by Halsman depicts this scientist in his library. Arthur Sasse captured this scientist with wild hair and sticking his tongue out at a camera. ANSWER: Albert Einstein <Ganon Evans, Fine Arts - Photography> ~25489~ <Editor: Ganon Evans>"
3439412159,test,romance,Literature:European,"9. The Valencian-language book Tirant lo Blanch (""blahnk"") belongs to this genre's ""chivalric"" subtype. For 10 points each: [10m] What genre of historical fiction has a name now used in English for a type of genre fiction? This genre's name is cognate to the French and German for ""novel."" ANSWER: romance [accept roman or chivalric romance] [10e] Tirant lo Blanch is saved from being burned in this Miguel de Cervantes novel, whose protagonist reads so many romances that he acts like a knight. ANSWER: Don Quixote [or The Ingenious Gentleman Don Quixote of La Mancha or El ingenioso hidalgo Don Quixote de la Mancha] [10h] The title character of Tirant lo Blanch fights for this state, whose own romance genre inspired Cervantes's last novel. This historical state's literature included Acritic songs and a history that a princess wrote about her father. ANSWER: Byzantine Empire [or Eastern Roman Empire; accept Byzantine romances or Byzantine novels; prompt on Roman Empire] (The history is the Alexiad.) <Joseph Krol, Literature - European - Long Fiction> ~24508~ <Editor: Joseph Krol>"
45931812,test,Zanzibar,History:World,"10. The British defeated the forces of a sultanate on this archipelago in the shortest recorded war. For 10 points each: [10m] Name this archipelago which the Sultan of Oman seized in 1698. This archipelago later merged with Tanganyika. ANSWER: Zanzibar [10h] Under the Omani Sultan Said bin Sultan, Zanzibar increased production of this spice, giving the archipelago its nickname of ""Spice Islands."" ANSWER: cloves [10e] The Anglo-Zanzibar war was partly incited by British orders to end this practice in Zanzibar. Tippu Tip built an empire based on this practice, whose chattel form was later abolished. ANSWER: slave trade [accept slavery; accept word forms like selling or enslaving people] <Abhinav Rachakonda, History - World - African> ~25528~ <Editor: Noah Sheidlower>"
536214251,test,daylight saving time,History:American,"11. The Sunshine Protection Act passed the Senate in 2022 to make this system permanent. For 10 points each: [10e] Name this system of setting the clocks forward one hour so the sun is out longer in the evening. ANSWER: daylight saving time [or daylight savings time; or DST] [10m] Congress overrode this man's veto and abolished daylight saving time a year after it was first instituted. This president passed the Underwood–Simmons Act to lower tariffs and was supported by his wife Edith. ANSWER: Woodrow Wilson [or Thomas Woodrow Wilson] [10h] After permanent DST was passed into law again in 1973, this state's governor Reubin Askew asked for its repeal. Two congressmen from this state sponsored iterations of the Sunshine Protection Act. ANSWER: Florida [or FL] <Abhinav Rachakonda, History - American - 1945+> ~25291~ <Editor: Noah Sheidlower>"
3543702519,test,"Lascaux (""la-SKOH"") cave paintings",Other:Other_Academic_and_General_Knowledge,"12. According to some stories, this site was discovered in 1940 by a dog named Robot pursuing a rabbit down a hole. For 10 points each: [10m] Identify this site near Montignac (“mon-teen-YAHK"") home to the Hall of the Bulls. It was closed to the public in 1963 by Andre Malraux because tourists were causing it to deteriorate. ANSWER: Lascaux (""la-SKOH"") cave paintings [10e] Andre Malraux was culture minister to this French President, who once asked, ""How can you govern a country which has 246 varieties of cheese?"" He led the Free French during World War II. ANSWER: Charles de Gaulle [or Charles André Joseph Marie de Gaulle] [10h] Another set of French cave paintings at Chauvet are the subject of this filmmaker's Cave of Forgotten Dreams. This man also directed Fitzcarraldo. ANSWER: Werner Herzog [or Werner Herzog Stipetic] <Michael Bentley, Other - Other Academic and General Knowledge> ~25075~ <Editor: Michael Bentley>"
157563741,test,dinner party,Literature:British,"13. In a Caryl Churchill play, one of these events is attended by historical women such as Isabella Bird, Lady Nijo, and Dull Gret. For 10 points each:  [10e] Name this type of event at the center of Top Girls. Mrs. Dalloway buys flowers herself while preparing to host an event of this type. ANSWER: dinner party [or a dinner party; accept synonyms like celebration; prompt on meal] [10m] In a play by this author, a woman throws some slippers and asks “What’s to become of me?” after she wins a bet by impressing the Hungarian translator Nepommuck at a dinner party.  ANSWER: George Bernard Shaw (The play is Pygmalion.) [10h] At the dinner party in Top Girls, a woman of this name recounts being stoned to death after giving birth while dressed as a man. A Shaw play about a woman of this name ends with her talking to a man from the 1920s while awaiting a death sentence. ANSWER: Joan [accept Pope Joan or Saint Joan; accept Joan of Arc or Jeanne d’Arc] <Jaimie Carlson, Literature - British - Drama> ~22918~ <Editor: Jaimie Carlson>"
2130682300,test,endoscopy,Science:Biology,"14. Answer the following about your knee surgery tomorrow, for 10 points each. [10m] Surgeons use this type of minimally invasive procedure to investigate a joint via a fiber optic camera prior to surgery. This procedure is used for routine colon cancer screenings. ANSWER: endoscopy [or arthroscopy or endoscopic surgery or arthroscopic surgery; prompt on colonoscopy by asking ""what is the more general term?""] [10e] To make space for arthroscopic surgery, surgeons can use the ""normal"" type of this crystalloid fluid as an irrigation fluid. This solution of NaCl is provided intravenously to prevent dehydration. ANSWER: saline [or saline solution or normal saline solution; prompt on NSS or NS or N-slash-S] [10h] This condition can result from extravasation of the irrigation fluid into soft tissue around a joint. This condition is swelling in response to the buildup of fluid in a tissue. ANSWER: edema [prompt on fluid retention or hydropsy] <David Bass, Science - Biology> ~25551~ <Editor: David Bass>"
4253982509,test,Messiah,Fine_Arts:Music,"15. The ""desperate lives and troubled times"" that led to this work's creation are studied in a 2024 book by Charles King, which calls it ""the greatest piece of participatory art ever created."" For 10 points each: [10m] Name this choral work with a libretto by Charles Jennens whose opening French overture in E minor is labeled a Sinfony. This work depicts shepherds in its ""Pifa."" ANSWER: Messiah [or HWV 56] [10h] King's book has this two-word title. After the accompanied recitative (""re-sit-uh-TEEV"") ""Comfort ye, my people,"" the first aria in Messiah claims ""[this phrase] shall be exalted."" ANSWER: Every Valley [accept ""Ev'ry valley shall be exalted""] [10e] The most famous excerpt of Handel's Messiah is the final scene of Part II, which is a chorus titled for this word. ANSWER: hallelujah <Forrest Weintraub, Fine Arts - Music - Baroque> ~24504~ <Editor: Forrest Weintraub>"
943725537,test,gravitational lensing,Science:Other_Science,"16. Intrinsic alignment causes correlation patterns that get conflated with the presence of this phenomenon. For 10 points each: [10h] Name this phenomenon whose ""weak"" form is observed from shared properties of adjacent bodies and whose ""micro"" form is observed as a brightening. ANSWER: gravitational lensing [accept weak gravitational lensing or weak lensing or microlensing] [10e] The cosmic shear from weak gravitational lensing is computed by measuring the extent to which faraway galaxies deviate from this shape. Most large galaxies are either spirals or have this shape. ANSWER: elliptical [or ellipse] [10m] Weak gravitational lensing converts this field's E-mode polarization into B-mode polarization. The Planck satellite observed this 2.7-kelvin blackbody. ANSWER: CMBR [or cosmic microwave background radiation] <Forrest Weintraub, Science - Other Science> ~24680~ <Editor: David Bass>"
